,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
29,M0502_2563,MF0329_2563,2020-11-04,-,กองทุนเปิด ดาโอ วีดิโอ เกมมิ่ง แอนด์ อีสปอร์ต,DAOL VIDEO GAMING AND ESPORTS FUND,DAOL-PLAY,RG,C0000028866,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,ความเสี่ยงสูง,•<span> </span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<br>•<span> </span>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวจากการลงทุนในหุ้นของบริษัทในกลุ่มวิดีโอเกม (video gaming) และกีฬาอิเล็กทรอนิกส์ (eSports) ทั่วโลก
30,M0506_2563,MF0375_2563,2020-12-04,-,กองทุนเปิด ดาโอ โกลบอล อิควิตี้ เพื่อการเลี้ยงชีพ,DAOL GLOBAL EQUITY RETIREMENT MUTUAL FUND,DAOL-GLOBALEQRMF,RG,C0000028866,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,ความเสี่ยงสูง,•<span> </span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<span> </span>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวผ่านการลงทุนในตราสารทุนทั่วโลก<br>•<span> </span>ผู้ลงทุนที่ต้องการลงทุนในระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ โดยผู้ลงทุนจะได้รับสิทธิประโยชน์ทางภาษีเมื่อผู้ลงทุนซื้อหน่วยลงทุนและปฏิบัติตามหลักเกณฑ์ วิธีการ เงื่อนไข ที่กรมสรรพากร และ/หรือ กฎหมายอื่นใดที่เกี่ยวข้องกำหนด&nbsp;
31,M0541_2563,MF0052_2566,2023-02-17,-,กองทุนเปิด ดาโอ อินโนเวชั่น,DAOL INNOVATION FUND,DAOL-INNOVA,RG,C0000028866,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้            
<br>•	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวจากการลงทุนในหุ้นของธุรกิจที่มีแนวโน้มการเติบโตจากเทคโนโลยีนวัตกรรมโลกยุคใหม่ (disruptive innovation) ทั่วโลก
<br>"
32,M0547_2562,MF0482_2562,2019-10-10,-,กองทุนเปิด ดาโอ โกลด์ แอนด์ ซิลเวอร์ อิควิตี้,DAOL GOLD AND SILVER EQUITY FUND,DAOL-GOLD,RG,C0000028866,,1,R,N,,,,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม",,ความเสี่ยงสูง,"•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
•<font> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังธุรกิจที่เกี่ยวข้องกับการสำรวจ การพัฒนา และการผลิตทองคำและเงิน รวมถึงกองทุนอีทีเอฟที่สะท้อนความเคลื่อนไหวของราคาทองคำหรือเงิน เพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ<br>
"
33,M0568_2566,MF0364_2566,2023-09-18,-,กองทุนเปิด ดาโอ ตราสารหนี้ 3M ห้ามขายผู้ลงทุนรายย่อย,DAOL BOND FUND 3M NOT FOR RETAIL INVESTORS,DAOL-BOND3M,RG,C0000028866,,4,A,N,,,,,,,,
34,M0601_2562,MF0019_2563,2020-01-31,-,กองทุนเปิด ดาโอ โกลบอล ซีเคียวริตี้ อิควิตี้,DAOL GLOBAL SECURITY EQUITY FUND,DAOL-GSECURE,RG,C0000028866,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,ความเสี่ยงสูง,"•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
•<font> </font>ผู้ถือหน่วยลงทุนที่ต้องการกระจายการลงทุนในหน่วยลงทุนต่างประเทศที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>
"
35,M0641_2562,MF0537_2562,2019-11-26,-,กองทุนเปิด ดาโอ ยูเอส เรียลเอสเตท ซีเคียวริตี้,DAOL US REAL ESTATE SECURITIES FUND,DAOL-USREIT,RG,C0000028866,,1,R,N,,,,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม",,ความเสี่ยงสูงมาก,•<span> </span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<span> </span>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวผ่านการลงทุนในหลักทรัพย์ประเภทอสังหาริมทรัพย์<br>•<span> </span>ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่มอสังหาริมทรัพย์และกองทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์
36,M0683_2562,MF0566_2562,2019-12-19,-,กองทุนเปิด ดาโอ โกลบอล อิควิตี้,DAOL GLOBAL EQUITY FUND,DAOL-GEQUITY,RG,C0000028866,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,ความเสี่ยงสูง,"•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหน่วยลงทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>
•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวผ่านการลงทุนในตราสารทุนทั่วโลก<br>
"
37,M0688_2566,MF0564_2566,2023-12-22,-,กองทุนเปิด ดาโอ แคปปิตอล แอปพรีชีเอชั่น,DAOL CAPITAL APPRECIATION FUND,DCAF,RG,C0000028866,,1,R,N,,,,,,,,
38,M0696_2566,MF0543_2566,2023-12-19,-,กองทุนเปิด ดาโอ ยูเอส เทรเชอรี่ บิล,DAOL US TREASURY BILL FUND,DAOL-USTBILL,RG,C0000028866,,1,R,N,,,,,,,,
