,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
41,M0157_2563,MF0083_2563,2020-04-09,-,กองทุนเปิดกรุงไทย ก่อการดี เพื่อการออม,Krungthai Korkarndee ESG Super Savings Fund,KTESGS,RG,C0000000460,,3,R,N,,,,,,"• เหมาะสำหรับนักลงทุนที่ต้องการลงทุนในหุ้น เพื่อให้ได้ผลตอบแทนตามดัชนีผลตอบแทนรวม อีเอสจี ไทยพัฒน์ และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>• ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>• เนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด
<br>• ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมื่อวันที่ 3 ธันวาคม พ.ศ. 2562 (สำหรับผู้ลงทุนกองทุนรวมเพื่อการออม)
<br>• ผู้ลงทุนที่ต้องการลดหย่อนภาษี ตามมติคณะรัฐมนตรีเมื่อ 10 มีนาคม 2563 โดยแยกจากสิทธิประโยชน์ภาษีตามวงเงินหักลดหย่อนภาษีค่าซื้อหน่วยลงทุนในกองทุนรวมเพื่อการออมปกติ (สำหรับผู้ลงทุนกองทุนรวมเพื่อการออมพิเศษ/หน่วยลงทุนชนิดเพื่อการออมพิเศษ)
<br>
","IND,SSF","กองทุนรวมดัชนี,กองทุนรวมเพื่อการออม "
42,M0158_2545,077_2545,2002-12-02,-,กองทุนรวมอสังหาริมทรัพย์และสิทธิเรียกร้องเอเวอร์กรีนแลนด์,Evergreen Land Property and Loan Fund,ELPLF,RG,C0000000460,,,N,Y,,,,,,,,
43,M0158_2563,MF0084_2563,2020-04-09,-,กองทุนเปิดกรุงไทย 70/30 เพื่อการออม,Krung Thai 70/30 Super Saving Fund,KT70/30S,RG,C0000000460,,3,R,N,,,,,,"• เหมาะสำหรับนักลงทุนที่ต้องการลงทุนในหุ้น เพื่อให้ได้ผลตอบแทนตามดัชนีผลตอบแทนรวม อีเอสจี ไทยพัฒน์ และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>• ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>• เนื่องจากเป็นกองทุนรวมเพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด
<br>• ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมีอวันที่ 3 ธันวาคม พ.ศ. 2562 (สำหรับผู้ลงทุนกองทุนรวมเพื่อการออม)
<br>• ผู้ลงทุนที่ต้องการลดหย่อนภาษี ตามมติคณะรัฐมนตรีเมื่อ 10 มีนาคม 2563 โดยแยกจากสิทธิประโยชน์ภาษีตามวงเงินหักลดหย่อนภาษีค่าซื้อหน่วยลงทุนในกองทุนรวมเพื่อการออมปกติ (สำหรับผู้ลงทุนกองทุนรวมเพื่อการออมพิเศษ/หน่วยลงทุนชนิดเพื่อการออมพิเศษ)
<br>",SSF,กองทุนรวมเพื่อการออม 
44,M0168_2561,MF0162_2561,2018-06-14,-,กองทุนเปิดเคแทม แคปปิตอล ซีเคียวริตี้ ฟันด์,KTAM Capital Securities Fund,KT-CSBOND,RG,C0000000460,,1,R,N,,,,,,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในตราสารหนี้ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;,FED,กองทุนรวมฟีดเดอร์
45,M0170_2566,MF0107_2566,2023-03-23,-,กองทุนเปิดกรุงไทย ทริกเกอร์ ฟันด์7,Krung Thai Trigger Fund7,KT-TRIG7,RG,C0000000460,,3,R,N,,,,,,,,
46,M0178_2564,MF0212_2564,2021-06-23,-,กองทุนเปิดเคแทม ธีมเมติก ทริกเกอร์ ฟันด์6,KTAM Thematic Trigger Fund6,KT-TMT6,RG,C0000000460,,1,R,N,,,,,,<ul><li>ผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายหน่วยลงทุนคืนได้ในช่วงเวลา 7 เดือน</li><li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li><li>ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)</li></ul>,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
47,M0180_2562,MF0359_2562,2019-07-31,-,กองทุนเปิดกรุงไทย เวลท์ แคร์ ฟันด์,Krung Thai Wealth Care Fund,KT-CARE,RG,C0000000460,,3,R,N,,,,,,•<font> </font>เหมาะสำหรับนักลงทุนที่ต้องการโอกาสในการรับผลตอบแทนที่ดี และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป,,
48,M0181_2559,MF0320_2559,2016-07-29,-,กองทุนเปิดกรุงไทย พร็อพเพอร์ตี้ แอนด์ อินฟราสตรัคเจอร์ เฟล็กซิเบิ้ล,Krung Thai Property and Infrastructure Flexible Fund,KT-PIF,RG,C0000000460,,4,R,N,,,,,,•กองทุนนี้เหมาะสำหรับนักลงทุนที่ต้องการโอกาสในการรับผลตอบแทนที่ดีจากการลงทุนในหลักทรัพย์และทรัพย์สินทั้งในและต่างประเทศที่เกี่ยวข้องกับกลุ่มอุตสาหกรรมอสังหาริมทรัพย์ และ/หรือโครงสร้างพื้นฐาน<br>•ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน<br>•ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 10 ปี เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด<br>•สำหรับชนิดเพื่อการออม ผู้ลงทุนที่ต้องการลดหย่อนภาษีเงินได้บุคคลธรรมดา ตามมติคณะรัฐมนตรี เมีอวันที่ 3 ธันวาคม พ.ศ. 2562<br>•เหมาะสำหรับ นิติบุคคล หรือ กลุ่มนิติบุคคล หรือ สถาบัน เปิดโอกาสให้ผู้ลงทุนรับรายได้สม่ำเสมอจากเงินปันผล โดยมีเงื่อนไขการลงทุนของชนิดดังกล่าว ดังนี้ ผู้ลงทุนจะต้องมีมูลค่าเงินลงทุนสะสมสุทธิเฉลี่ยมากกว่าหรือเท่ากับ 750 ล้านบาท โดยเฉลี่ยรอบปีปฏิทิน หรือโดยเฉลี่ยนับตั้งแต่วันที่เข้าลงทุนครั้งแรก จนถึงวันทำการสุดท้ายของปีปฏิทินนั้น ทั้งนี้ หากผู้ลงทุนมีมูลค่าเงินลงทุนสะสมสุทธิเฉลี่ยน้อยกว่า 750 ล้านบาท ข้างต้น บริษัทจัดการขอสงวนสิทธิใช้ดุลยพินิจในการพิจารณาสับเปลี่ยนหน่วยลงทุนอัตโนมัติทั้งจำนวนไปยังหน่วยลงทุนชนิดอื่นภายในกองทุนโดยจะคำนึงถึงประโยชน์ของผู้ลงทุนเป็นสำคัญ<br><div><br></div>,SSF,กองทุนรวมเพื่อการออม 
49,M0186_2548,161_2548,2005-10-20,-,กองทุนเปิดกรุงไทยตราสารหนี้ภาครัฐเพื่อการเลี้ยงชีพ (RMF3),The Krung  Thai Debt Securities RMF 3  ,RMF3,RG,C0000000460,,3,R,N,,,,,มี net exposure ในพันธบัตรรัฐบาลเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,"<ul><li>ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
</li><li>เนื่องจากเป็นกองทุนรวมเพื่อการเลี้ยงชีพ ผู้ลงทุนควรลงทุนในกองทุนอย่างน้อย 5 ปี และถือหน่วยลงทุนจนครบอายุ 55 ปีบริบูรณ์ เพื่อให้เป็นไปตามเงื่อนไขที่กฎหมายกำหนด<br></li></ul>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
50,M0191_2556,MF0193_2556,2013-03-20,-,กองทุนเปิดกรุงไทยอ้างอิงเงินเฟ้อ,Krung Thai Inflation Linked Fund,KTILF,RG,C0000000460,Y,4,R,N,,,,RS4,กองทุนมี net exposure ในเงินฝากหรือตราสารเทียบเท่า เงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV,"<ul>
    <li>ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้</li>
    <li>เหมาะสมกับผู้ลงทุนที่ต้องการมีโอกาสในการได้รับผลตอบแทนที่สูงกว่าอัตราเงินเฟ้อซึ่งผู้ลงทุนจะได้รับผลตอบแทนแปรผันไปตามการเปลี่ยนแปลงของดัชนีเงินเฟ้อจึงเหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงได้ในระดับต่ำถึงปานกลาง</li></ul>",,
51,M0214_2554,MF0263_2554,2011-05-27,-,กองทุนเปิดเคแทม Sustainable Agriculture and Food,KTAM Sustainable Agriculture and Food Fund,KT-AGRIANDFOOD,RG,C0000000460,,1,R,N,,,,,,•<span> </span>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<span> </span>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•<span> </span>ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังตราสารทุนของบริษัททั่วโลกที่ประกอบธุรกิจในห่วงโซ่ของอุตสาหกรรมด้านอาหารและด้านการเกษตร&nbsp;,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม"
52,M0215_2561,MF0216_2561,2018-07-31,-,กองทุนเปิดเคแทม ไดนามิค ไฮ อินคัม ฟันด์,KTAM Dynamic High Income Fund,KT-DHINCOME,RG,C0000000460,,1,R,N,,,,,,เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในหลักทรัพย์ประเภทต่างๆ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ&nbsp;,FED,กองทุนรวมฟีดเดอร์
53,M0216_2566,MF0160_2566,2023-05-08,-,กองทุนเปิดกรุงไทย ทริกเกอร์ ฟันด์8,Krung Thai Trigger Fund8,KT-TRIG8,RG,C0000000460,,3,R,N,,,,,,,,
54,M0218_2565,MF0214_2565,2022-07-15,-,กองทุนเปิดเคแทม เวียดนาม อิควิตี้,KTAM Vietnam Equity Fund,KT-VIETNAM,RG,C0000000460,,1,R,N,,,,,,,SSF,กองทุนรวมเพื่อการออม 
55,M0242_2564,MF0289_2564,2021-08-31,-,กองทุนเปิดเคแทม ธีมเมติก ทริกเกอร์ ฟันด์7,KTAM Thematic Trigger Fund7,KT-TMT7,RG,C0000000460,,1,R,N,,,,,,<ul><li>ผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายหน่วยลงทุนคืนได้ในช่วงเวลา 7 เดือน</li><li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li><li>ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)</li></ul>,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
56,M0243_2552,243_2552,2009-07-03,-,กองทุนเปิดเคแทม เวิลด์ เอ็นเนอร์จี ฟันด์,Ktam World Energy Fund,KT-ENERGY,RG,C0000000460,,1,R,N,,,,,,•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่กองทุนไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•<font> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังหุ้นของบริษัททั่วโลกที่ดำเนินธุรกิจหลักในการสำรวจ พัฒนา ผลิต และจัดจำหน่ายพลังงาน,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม"
57,M0247_2545,078_2545,2002-12-04,-,กองทุนรวมธุรกิจไทย 4,The Thai Business Fund 4,TBF4,RG,C0000000460,,,,N,,,,,,,,
58,M0254_2563,MF0240_2563,2020-08-24,-,กองทุนเปิดกรุงไทย ยกกำลังสุข(ภาพ),Krung Thai Happy Health,KTHH,RG,C0000000460,,4,R,N,,,,,,"<ul><li>เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวม หรือกองทุนรวมอีทีเอฟ และ/หรือกองทุนรวมอสังหาริมทรัพย์ และ/หรือทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ และ/หรือกองทุนรวมโครงสร้างพื้นฐาน&nbsp;ทั้งในและต่างประเทศ ที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;</li><li>ผู้ลงทุนที่ลงทุนตั้งแต่ 50,000 บาทขึ้นไป (มูลค่าเงินลงทุนพิจารณาจากต้นทุนสะสมของเงินลงทุนของผู้ถือหน่วยลงทุน เมื่อรวมกันแล้วต้องไม่ต่ำกว่า 50,000 บาท โดยไม่คำนึงถึงผลกำไรหรือขาดทุนของมูลค่า NAV ที่เปลี่ยนแปลงไป) จึงจะได้สิทธิความคุ้มครองจากบริษัทประกัน ทั้งนี้ ผู้ถือหน่วยลงทุนสามารถศึกษารายละเอียดเพิ่มเติมจากเอกสารแนบท้ายหนังสือชี้ชวนส่วนสรุปข้อมูลสำคัญ</li><li>ผู้ลงทุนที่จะได้รับสิทธิความคุ้มครองด้านประกันสุขภาพและอุบัติเหตุกลุ่มจากการลงทุนในกองทุนนี้จะต้องมีอายุระหว่าง 15-65 ปีบริบูรณ์ และมีคุณสมบัติของผู้เอาประกันภัยตามที่บริษัทประกันกำหนด ซึ่งผู้ลงทุนสามารถศึกษาคุณสมบัติของผู้เอาประกันภัย และข้อมูลสิทธิประโยชน์การประกันสุขภาพและอุบัติเหตุตามเอกสารแนบท้ายหนังสือชี้ชวนส่วนสรุปข้อมูลสำคัญ</li><li>ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้ เมื่อกองทุนนำเงินลงทุนไปลงทุนในหน่วยลงทุนต่างประเทศ</li></ul>",FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
59,M0258_2564,MF0280_2564,2021-08-24,-,กองทุนเปิดเคแทม โกลบอล เนกซ์ เทรนด์ ทริกเกอร์ ฟันด์,KTAM Global Next Trend Trigger Fund,KTGNEXT,RG,C0000000460,,1,R,N,,,,,,<ul><li>ผู้ลงทุนที่เข้าใจว่ามูลค่าหน่วยลงทุนเป้าหมายไม่ใช่การรับประกันผลตอบแทนจากการลงทุน และไม่สามารถขายหน่วยลงทุนคืนได้ในช่วงเวลา 7 เดือน</li><li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</li><li>ผู้ลงทุนที่คาดหวังผลตอบแทนในการลงทุนระยะสั้นจากการจับจังหวะตลาด (market timing)</li></ul>,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
60,M0259_2562,MF0301_2562,2019-06-27,-,กองทุนเปิดเคแทม อีเมอร์จิ้ง มาร์เก็ตส์ อิควิตี้ ฟันด์,KTAM Emerging Markets Equity Fund,KT-EMEQ,RG,C0000000460,,1,R,N,,,,,,"•เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงและความผันผวนของราคาหุ้นที่กองทุนไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงต่ำกว่าที่ลงทุนและทำให้ขาดทุนได้<br>
•ผู้ลงทุนที่สามารถรับความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศได้<br>
•ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป",FED,กองทุนรวมฟีดเดอร์
61,M0264_2550,191_2550,2007-06-28,-,กองทุนเปิดกรุงไทยหุ้นระยะยาว SET50,The Krung  Thai SET50 Long-Term Equity Fund,KSET50LTF,RG,C0000000460,Y,3,R,N,,,,RS6,,"<ul>
    <li>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
    </li>
    <li>ผู้ถือหน่วยลงทุนชนิด LTF เหมาะสมกับเงินที่สามารถลงทุนได้มีระยะเวลาไม่น้อยกว่า 7 ปีปฏิทิน และควรเป็นนักลงทุนประเภทบุคคลธรรมดา เพื่อให้ได้รับสิทธิประโยชน์ทางภาษีจากการลงทุนในกองทุนรวมหุ้นระยะยาว
    </li>
    <li>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</li></ul>","IND,LTF","กองทุนรวมดัชนี,กองทุนรวมหุ้นระยะยาว"
62,M0268_2566,MF0307_2566,2023-08-16,-,กองทุนเปิดกรุงไทย World Class Defensive,Krungthai World Class Defensive,KTWC-DEFENSIVE,RG,C0000000460,,4,R,N,,,,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
63,M0271_2566,MF0308_2566,2023-08-16,-,กองทุนเปิดกรุงไทย World Class Moderate,Krungthai World Class Moderate,KTWC-MODERATE,RG,C0000000460,,1,R,N,,,,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
64,M0273_2566,MF0309_2566,2023-08-16,-,กองทุนเปิดกรุงไทย World Class Growth,Krungthai World Class Growth,KTWC-GROWTH,RG,C0000000460,,1,R,N,,,,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม "
65,M0288_2554,MF0238_2554,2011-05-19,-,กองทุนเปิดกรุงไทย สมาร์ท อิควิตี้ ฟันด์,Krung Thai Smart  Equity Fund,KTEF,RG,C0000000460,Y,3,R,N,,,,RS6,,"-ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
",,
66,M0299_2553,275_2553,2010-04-29,-,กองทุนเปิดเคแทม ออยล์ ฟันด์,KTAM Oil Fund,KT-OIL,RG,C0000000460,,1,R,N,,,,,กองทุน มี net exposure ในทรัพย์สินทางเลือก คือ น้ำมันดิบ โดยเฉลี่ยรอบระยะเวลาบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,-	เหมาะสมกับผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์ประเภทหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในสัญญาซื้อขายล่วงหน้าน้ำมันดิบ โดยผู้ลงทุนสามารถรับความผันผวนของมูลค่าราคาน้ำมันดิบ ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ ซึ่งผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด <br>-	ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรวมต่างประเทศ ที่ลงทุนในสัญญาซื้อขายล่วงหน้าน้ำมันดิบ<br>,FED,กองทุนรวมฟีดเดอร์
67,M0303_2558,MF0366_2558,2015-07-06,-,กองทุนรวมโครงสร้างพื้นฐาน โรงไฟฟ้าพระนครเหนือ ชุดที่ 1 การไฟฟ้าฝ่ายผลิตแห่งประเทศไทย,"North Bangkok Power Plant Block 1 Infrastructure Fund, Electricity Generating Authority of Thailand",EGATIF,RG,C0000000460,,3,R,N,,,,,,,,
68,M0304_2559,MF0328_2559,2016-08-03,-,กองทุนเปิดกรุงไทยตราสารหนี้ระยะสั้น พลัส,Krung Thai Short Term Fixed Income Plus Fund,KTSTPLUS,RG,C0000000460,,4,R,N,,,,,กองทุนมี net exposure ในเงินฝากหรือตราสารเทียบเท่า เงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV,"<ul>
    <li>ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ </li>
    <li>ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+1</li></ul>",SSF,กองทุนรวมเพื่อการออม 
69,M0314_2553,313_2553,2010-05-14,-,กองทุนเปิดเคแทม เวิลด์ เมทัล แอนด์ ไมน์นิ่ง ฟันด์,KTAM World Metals and Mining Fund,KT-MINING,RG,C0000000460,,1,R,N,,,,,มี net exposure มุ่งลงทุนโดยเฉพาะเจาะจงในตราสารทุนเพียงบางหมวดอุตสาหกรรมโดยเฉลี่ย รอบระยะเวลาบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>•<font> </font>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>•<font> </font>ผู้ลงทุนที่ต้องการกระจายการลงทุน ไปยังอุตสาหกรรมที่เกี่ยวข้องกับโลหะ และเหมืองแร่,"FED,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม"
70,M0315_2559,MF0010_2560,2017-01-16,-,กองทุนเปิดกรุงไทยผสม เวลท์ พลัส ฟันด์,Krung Thai Wealth Plus Mixed Fund,KTWP,RG,C0000000460,,4,R,N,,,,, มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก,กองทุนนี้เหมาะสำหรับนักลงทุนที่ต้องการโอกาสในการรับผลตอบแทนที่ดี และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>,,
