,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,risk_spectrum,risk_spectrum_desc,fund_suitable_desc,spec_code,spec_desc
34,M0167_2561,MF0180_2561,2018-06-28,-,กองทุนเปิด ยูไนเต็ด โกลบอล อิควิตี้ แอบโซลูท รีเทิร์น,United Global Equity Absolute Return Fund,UGEAR,RG,C0000000623,,1,R,N,,,,,,"<p>1. กองทุนนี้เป็นผลิตภัณฑ์ในตลาดทุนที่มีความเสี่ยงสูงหรือมีความซับซ้อน ซึ่งมีความแตกต่างจากลงทุนในกองทุนรวมทั่วไป ผู้ลงทุนควรสอบถามรายละเอียดเพิ่มเติมจากคนขาย หรือศึกษารายละเอียดจากเอกสารประกอบการเสนอขายกองทุน</p>
<p>2. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p>
<p>3. ผู้ที่สามารถลงทุนในระยะกลางตั้งแต่ 5 ปีขึ้นไปถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<p>4. เหมาะสำหรับเงินลงทุนของผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูง โดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน</p>
<p>5. ผู้ถือหน่วยลงทุนที่ลงทุน 1,000,000 บาทขึ้นไปเท่านั้น ที่จะได้สิทธิความคุ้มครองจากบริษัทประกัน หากลงทุนต่ำกว่า 1,000,000&nbsp; บาท ผู้ถือหน่วยลงทุนจะไม่ได้สิทธิคุ้มครองจากบริษัทประกัน ทั้งนี้ ผู้ถือหน่วยลงทุนสามารถอ่านรายละเอียดจากด้านท้ายของหนังสือชี้ชวนส่วนสรุปข้อมูลสำคัญ</p>
<p>6. ผู้ลงทุนที่เข้าใจและสามารถรับความเสี่ยงจากการลงทุนในตราสารอนุพันธ์เพื่อเพิ่มสถานะการลงทุนในสินทรัพย์ให้มีมูลค่าสูงกว่ามูลค่าทรัพย์สินสุทธิของกองทุน (Leverage) ได้</p>
<br>
",FED,กองทุนรวมฟีดเดอร์
35,M0169_2564,MF0208_2564,2021-06-22,-,กองทุนเปิด ยูไนเต็ด โกลบอล อินโนเวชั่น ฟันด์ เพื่อการเลี้ยงชีพ,United Global Innovation Fund RMF,UNIRMF,RG,C0000000623,,1,R,N,,,,,,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
2. 	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
3. เหมาะสำหรับเงินลงทุนของผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูง โดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน
<br>
4.	ผู้ลงทุนสามารถถือหน่วยลงทุนจนครบอายุ 55 ปีบริบูรณ์และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
<br>
5.	ผู้ลงทุนที่ต้องการออมเงินเพื่อวัยเกษียณและสามารถลงทุนในระยะยาว – ระยะกลาง โดยผู้ลงทุนสามารถได้รับสิทธิประโยชน์ทางภาษีเมื่อปฎิบัติตามเงื่อนไขการลงทุน
</p>
<br>
","FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ"
36,M0178_2545,087_2545,2002-12-19,-,กองทุนเปิด พันธบัตรเพื่อการเลี้ยงชีพ,Government Bond Retirement Mutual Fund,GBRMF,RG,C0000000623,N,3,R,N,,,,RS3,,"1. เหมาะสำหรับเงินลงทุนที่ต้องการออมเงินและลงทุนระยะยาวเพื่อการเกษียณอายุ และผลตอบแทนที่ดีสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับต่ำ<br>
2. ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้&nbsp; <br>
3. ผู้ลงทุนที่ต้องการที่จะได้รับสิทธิประโยชน์ทางภาษีของการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพและมุ่งหวังผลตอบแทนที่เหมาะสมจากการลงทุนในตราสารหนี้ภาครัฐ และไม่ต้องการรับความเสี่ยงจากการผิดนัดชำระหนี้ของผู้ออกตราสาร<br>
",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
37,M0180_2545,088_2545,2002-12-20,-,กองทุนเปิด มุ่งรักษาเงินต้นเพื่อการเลี้ยงชีพ 1,Capital Protected Retirement Mutual Fund 1,CPRMF1,RG,C0000000623,N,3,R,N,,,,RS5,,"1. ผู้ลงทุนสามารถถือหน่วยลงทุนจนครบอายุ 55 และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
<br>
2. ผู้ลงทุนที่ต้องการได้รับสิทธิประโยชน์ทางภาษีจากการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพและมุ่งหวังผลตอบแทนที่เหมาะสมในระยะยาว และไม่ต้องการรับความเสี่ยงจากการสูญเสียเงินต้นที่เริ่มลงทุน
<br>
3. ผู้ลงทุนที่คาดหวังผลตอบแทนสูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
4. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
5. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>","CRF,RMF","กองทุนรวมมุ่งรักษาเงินต้น,กองทุนรวมเพื่อการเลี้ยงชีพ"
38,M0181_2545,086_2545,2002-12-19,-,กองทุนเปิด หุ้นทุนเพื่อการเลี้ยงชีพ,Equity Retirement Mutual Fund,ERMF,RG,C0000000623,N,3,R,N,,,,RS6,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาวโดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไป
<br>3.ผู้ลงทุนที่ต้องการได้รับสิทธิประโชน์ทางภาษีของการลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพ และมุ่งหวังผลตอบแทนที่สูงจากการลงทุนระยะยาวในตลาดหุ้น โดยสามารถรับความเสี่ยงจากความผันผวนของตลาดหุ้นได้
<br>",RMF,กองทุนรวมเพื่อการเลี้ยงชีพ
39,M0182_2566,MF0239_2566,2023-06-28,-,กองทุนเปิด ยูไนเต็ด ไพรเวท อิควิตี้ ฟันด์ 1 ห้ามขายผู้ลงทุนรายย่อย,United Private Equity Fund 1 Not for Retail Investors,UPREQ1-UI,RG,C0000000623,,1,X,Y,,,7 ,,,,FED,กองทุนรวมฟีดเดอร์
40,M0194_2555,MF0214_2555,2012-04-11,-,กองทุนเปิด ไทย มิกซ์ 15/85 ปันผล,Thai Mixed 15/85 - Dividend Fund,MIX-D1585,RG,C0000000623,N,3,R,N,,,,RS5,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>",,
41,M0212_2558,MF0307_2558,2015-05-26,-,กองทุนเปิด ยูไนเต็ด เอเชีย แปซิฟิก อินคัม ฟันด์,United Asia Pacific Income Fund,UAI,RG,C0000000623,N,1,R,N,,,,RS5,,"<p>
1. เหมาะสำหรับผู้ลงทุนที่ต้องการผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน</p>
<p>2. ผู้ลงทุนสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและอาจทำให้ขาดทุนได้</p>
<p>3. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<br>",FED,กองทุนรวมฟีดเดอร์
42,M0220_2542,012_2543,2000-02-29,-,กองทุนเปิด ยูโอบี สมาร์ท มิเลนเนียม โกรว์ธ ,UOB SMART MILLENNIUM GROWTH FUND   ,UOBSMG,RG,C0000000623,N,3,R,N,,,,RS6,"<br>
<span style=""text-decoration: underline;"">หมายเหตุ</span> : กองทุนรวมนี้เป็นกองทุนรวมผสมที่เน้นการลงทุนในตราสารทุน โดยมี net exposure ในตราสารทุนไม่น้อยกว่าร้อยละ 80 ของ NAV
<br>
<br>
<br>","<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br></p><p>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br></p>",,
43,M0222_2555,MF0183_2555,2012-03-29,-,กองทุนเปิด ไทย แคช แมเนจเม้นท์ เอ็นจอย,Thai Cash Management Enjoy Fund,TCMFENJOY,RG,C0000000623,N,3,R,N,,,,RS1,,"<p>1.&nbsp;ผู้ลงทุนที่คาดหวังผลตอบแทนที่ใกล้เคียงเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่ากองทุนรวมตราสารหนี้ทั่วไปได้</p>
<p>2.&nbsp;ผู้ลงทุนที่ต้องการสภาพคล่องสูง</p>
<p>3.&nbsp;ผู้ลงทุนที่ต้องการการลงทุนที่มีความเสี่ยงต่ำ</p>
<p>4.&nbsp;ผู้ลงทุนทั้งบุคคลธรรมดาและนิติบุคคลที่ต้องการสภาพคล่องสูง และต้องการรับผลตอบแทนที่สูงกว่าอัตราดอกเบี้ยเงินฝากออมทรัพย์ และเหมาะสำหรับผู้ลงทุนที่ประสงค์จะทำรายการซื้อ ขาย หรือสับเปลี่ยนหน่วยลงทุน ติดต่อสื่อสาร และ/หรือ ติดตามข้อมูลข่าวสารของกองทุนผ่านระบบอิเล็กทรอนิกส์ได้เท่านั้น และเหมาะสำหรับลูกค้าที่ยอมรับความเสี่ยงอันเกิดจากจากการทำรายการผ่านระบบอิเล็กทรอนิกส์</p><br>
",MM,กองทุนรวมตลาดเงิน
44,M0227_2560,MF0435_2560,2017-10-17,-,กองทุนเปิด ยูไนเต็ด อีเมอร์จิ้ง มาร์เก็ต อินคัม ฟันด์,United Emerging Markets Income Fund,UEMIF,RG,C0000000623,,1,R,N,,,,,<br>,เหมาะสำหรับเงินลงทุนที่ต้องการผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน,FED,กองทุนรวมฟีดเดอร์
45,M0228_2551,203_2551,2008-05-16,-,กองทุนเปิด ยูโอบี สมาร์ท แอคทีฟ เซท 100 ดิวิเดนด์,UOB Smart Active SET 100 Dividend Fund,UOBSAS100D,RG,C0000000623,N,3,R,N,,,,RS6,,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p>
<p>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน ตราสารหนี้ทั่วไป</p>
<br>
",,
46,M0232_2553,575_2553,2010-08-31,-,กองทุนเปิด ยูโอบี สมาร์ท โกลด์,UOB Smart Gold Fund,UOBSG,RG,C0000000623,N,1,R,N,,,,RS8,,1. เหมาะสำหรับเงินลงทุนที่ต้องการกระจายความเสี่ยงโดยการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางถึงค่อนข้างสูง<br>2. ผู้ลงทุนที่สามารถรับความผันผวนของราคาทองคำ ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>3. ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ<br>4. ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในทองคำ<br>,FED,กองทุนรวมฟีดเดอร์
47,M0232_2563,MF0241_2563,2020-08-25,-,กองทุนเปิด ยูไนเต็ด อิควิตี้ ซัสเทนเนเบิล โกลบอล ฟันด์,United Equity Sustainable Global Fund,UESG-M,RG,C0000000623,,1,R,N,,,,,,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p>
<p>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<br>
<br>
","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
48,M0233_2550,207_2550,2007-07-16,-,กองทุนเปิด ยูโอบี สมาร์ท เอเชีย,UOB Smart Asia Fund,UOBSA,RG,C0000000623,,1,R,N,,,,,,"<p>1.&nbsp;ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้</p>
<p>2.&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<p>3.&nbsp;เหมาะสมสำหรับเงินลงทุนที่ต้องการกระจายความเสี่ยงโดยการลงทุนในตราสารทุนต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางถึงค่อนข้างสูง ผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหลักทรัพย์ และดอกเบี้ยรับ</p>
",FED,กองทุนรวมฟีดเดอร์
49,M0237_2563,MF0018_2564,2021-01-21,-,กองทุนเปิด ยูไนเต็ด สมาร์ท โกลบอล อิควิตี้ ฟันด์ สำหรับกองทุนสำรองเลี้ยงชีพ,United Smart Global Equity Fund for Provident Fund,USGE-PVD,RG,C0000000623,,1,V,N,,,,,,"1.	สำหรับผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่ต้องการผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน
<br>
2.	ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
3.	ผู้ลงทุนที่เป็นกองทุนสำรองเลี้ยงชีพที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>
",FF,กองทุนรวมหน่วยลงทุน (Fund of Funds)
50,M0238_2557,MF0297_2557,2014-05-14,-,กองทุนเปิด ยูโอบี สมาร์ท ยูเอส ไฮ ยิลด์ ฟันด์,UOB Smart US High Yield Fund,UOBSHY-M,RG,C0000000623,,1,R,N,,,,,<p>กองทุนเปิด ยูโอบี สมาร์ท ยูเอส ไฮ ยิลด์ ฟันด์ &nbsp;เป็นกองทุนรวมประเภทตราสารหนี้ ที่มีนโยบายการลงทุนในตราสาร non-investment grade/unrate โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 60 ของ NAV</p>,"<p>1. ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจ ต่ำกว่าหุ้นได้
<br>
2. เหมาะสำหรับเงินลงทุนที่ต้องการผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน
</p>
<br>
<br>
",FED,กองทุนรวมฟีดเดอร์
51,M0239_2557,MF0298_2557,2014-05-14,-,กองทุนเปิด ยูเอส ไฮ ยิลด์ ฟันด์,US High Yield Fund,USHY-M,RG,C0000000623,,1,R,N,,,,,กองทุนเปิด ยูเอส ไฮ ยิลด์ ฟันด์ เป็นกองทุนรวมประเภทตราสารหนี้ ที่มีนโยบายการลงทุนในตราสาร non-investment grade/unrate โดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 60 ของ NAV,"<p>1. ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจ ต่ำกว่าหุ้นได้</p>
<p>2. ผู้ลงทุนทั่วไป ที่มุ่งหวังผลตอบแทนที่ดีโดยการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูง ผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุนที่ลงทุน</p>
<br>
<br>
",FED,กองทุนรวมฟีดเดอร์
52,M0242_2550,176_2550,2007-06-26,-,กองทุนเปิด 70/30 ปันผล หุ้นระยะยาว,70/30 - Dividend Long Term Equity Fund,70/30-D LTF,RG,C0000000623,N,4,R,N,,,,RS6,,"1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ 
<br>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>",LTF,กองทุนรวมหุ้นระยะยาว
53,M0243_2558,MF0308_2558,2015-05-26,-,กองทุนเปิด ยูโอบี สมาร์ท เอเชีย แปซิฟิก อินคัม ฟันด์,UOB Smart Asia Pacific Income Fund,UOBSAI,RG,C0000000623,N,1,R,N,,,,RS5,,"1.	ผู้ลงทุนสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและอาจทำให้ขาดทุนได้
<br>2.	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>3.	เหมาะสำหรับผู้ลงทุนที่ต้องการผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ และสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน
<br>",FED,กองทุนรวมฟีดเดอร์
54,M0245_2550,177_2550,2007-06-26,-,กองทุนเปิด แวลูพลัส ปันผล หุ้นระยะยาว,Value Plus - Dividend Long Term Equity Fund,VALUE-D LTF-M,RG,C0000000623,N,4,R,N,,,,RS6,,"<p>1. ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ </p>
<p>2. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<br>
",LTF,กองทุนรวมหุ้นระยะยาว
55,M0273_2559,MF0245_2559,2016-06-10,-,กองทุนเปิด ยูไนเต็ด โกลบอล แม็คโคร ออพพอร์ทูนิตี้ส์,United Global Macro Opportunities Fund,UGMAC,RG,C0000000623,N,1,R,N,,,,RS5,,"<p>1.&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป</p>
<p>2.&nbsp;ผู้ลงทุนที่ต้องการกระจายการลงทุนในตราสารต่างประเทศและสามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับปานกลางถึงค่อนข้างสูง</p>",FED,กองทุนรวมฟีดเดอร์
56,M0276_2561,MF0390_2561,2018-11-30,-,กองทุนเปิด ยูไนเต็ด โกลบอล ควอลิตี้ โกรท ฟันด์,United Global Quality Growth Fund,UGQG-M,RG,C0000000623,,1,R,N,,,,,,"<p>1.&nbsp;ผู้ลงทุนสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุนซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและอาจทำให้ขาดทุนได้&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <br>
2.&nbsp;ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาวโดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; <br>
3.&nbsp;เหมาะสำหรับเงินลงทุนของผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูงโดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน</p>
<p><strong><u>(เพิ่มเติมสำหรับผู้ถือหน่วยลงทุนชนิดเพื่อการออม : UGQG-SSF)</u></strong><br>
4.&nbsp;ผู้ลงทุนที่สามารถถือหน่วยลงทุนได้ไม่น้อยกว่า 10 ปี นับจากวันที่ซื้อหน่วยลงทุน</p>
<br>
","FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
57,M0280_2562,MF0384_2562,2019-08-14,-,กองทุนเปิด ยูไนเต็ด ออล ไชน่า อิควิตี้ ฟันด์ เพื่อการเลี้ยงชีพ,United All China Equity Fund RMF,UCHINARMF,RG,C0000000623,,1,R,N,,,,,,"1. ผู้ลงทุนสามารถถือหน่วยลงทุนจนครบอายุ 55 ปีบริบูรณ์และถือหน่วยลงทุนไม่น้อยกว่า 5 ปี
<br>2. ผู้ลงทุนสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและอาจทำให้ขาดทุนได้                 
<br>3. ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป                    
<br>4. เหมาะสำหรับเงินลงทุนของผู้ลงทุนที่มุ่งหวังผลตอบแทนที่ดีจากการลงทุนในกองทุนรวมต่างประเทศ โดยควรเป็นเงินลงทุนส่วนที่สามารถยอมรับความเสี่ยงจากการลงทุนได้ในระดับสูง โดยผลตอบแทนที่กองทุนจะได้รับส่วนใหญ่มาจากกำไรส่วนต่างของราคาหน่วยลงทุน
<br>","FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ"
58,M0283_2566,MF0292_2566,2023-08-03,-,กองทุนเปิด ยูไนเต็ด อินคัม ฟันด์ TH,United Income Fund TH,UIFT,RG,C0000000623,,1,R,N,,,,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม "
59,M0284_2566,MF0195_2566,2023-06-02,-,กองทุนเปิด ยูไนเต็ด ไชน่า อิควิตี้ คอมเพล็กซ์ รีเทิร์น ฟันด์ 1Y2,United China Equity Complex Return Fund 1Y2 ,UCEQC1Y2,RG,C0000000623,,4,R,Y,,,1 ,,,,,
