,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
30,M0584_2563,MF0120_2564,2021-04-05,-,กองทุนเปิดบีแคป เซ็ท อินเด็กซ์,BCAP SET Index  Fund,BCAP-SET,RG,C0000021747,,3,R,N,,,,IND,กองทุนรวมดัชนี,,,"•	ผู้ลงทุนที่มุ่งหวังผลตอบแทนที่เหมาะสม และสามารถรับความเสี่ยงของตราสารทุนและตราสารหนี้ โดยเข้าใจความผันผวนและรับความเสี่ยงจากการลงทุนในตราสารดังกล่าวได้
<br>
•	ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br><br>"
31,M0590_2562,MF0020_2563,2020-02-04,-,กองทุนเปิดบีแคป โกลบอล ฟิกซ์ อินคัม แอลโลเคชั่น,BCAP Global Fixed Income Allocation Fund,BCAP-GFIA,RG,C0000021747,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"<p>•<font> </font>ผู้ลงทุนที่ต้องการแสวงหาผลตอบแทนจากการการลงทุนในหน่วยลงทุนของกองทุนตราสารหนี้ทั่วโลก</p>
<p>•<font> </font>ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และสามารถยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้&nbsp;</p>
<p>•<font> </font>ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายใน T+3</p>
"
32,M0594_2560,MF0072_2561,2018-03-21,-,กองทุนเปิด BCAP Mid Small CG ETF,BCAP Mid Small CG ETF,BMSCG,RG,C0000021747,,3,R,N,,,,ETF,กองทุนรวมอีทีเอฟ,,&nbsp;,"<p>•	ผู้ลงทุนที่คาดหวังให้ผลตอบแทนใกล้เคียงกับผลตอบแทนของดัชนี BCAP Mid Small Cap CG Index TR และสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุน และทำให้ขาดทุนได้
<br></p><p>•	ผู้ลงทุนที่สามารถลงทุนในระยะปานกลางจนถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
</p><br><br>"
33,M0619_2562,MF0001_2563,2020-01-14,-,กองทุนเปิดบีแคป โกลบอล อิควิตี้,BCAP Global Equity Fund,BCAP-GE,RG,C0000021747,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"- ผู้ลงทุนที่ต้องการแสวงหาผลตอบแทนจากการการลงทุนในหน่วยลงทุนของกองทุนตราสารทุนต่างประเทศในภูมิภาคต่างๆทั่วโลก<br>
- ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป"
34,M0624_2563,MF0344_2564,2021-10-15,-,กองทุนเปิดบีแคป ดิสรัปทีฟ เทคโนโลยี,BCAP Disruptive Technology Fund,BCAP-DISRUPT,RG,C0000021747,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"•<font> </font>ผู้ลงทุนที่ต้องการแสวงหาผลตอบแทนจากการลงทุนหน่วยลงทุนของกองทุนรวมตราสารทุนต่างประเทศที่เน้นลงทุนในบริษัทที่ได้ประโยชน์จากการประกอบธุรกิจที่เกี่ยวข้องกับเทคโนโลยีใหม่ที่เป็นพื้นฐานเพื่อการต่อยอดนวัตกรรมที่จะพลิกโฉมธุรกิจและอุตสาหกรรมต่างๆในอนาคต<br>
•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;<br>
•<font> </font>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>"
35,M0625_2563,MF0227_2564,2021-07-06,-,กองทุนเปิดบีแคป คลีน อินโนเวชั่น,BCAP Clean Innovation  Fund,BCAP-CLEAN,RG,C0000021747,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"•	ผู้ลงทุนที่ต้องการแสวงหาผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรวมตราสารทุนต่างประเทศของบริษัทที่ได้ประโยชน์จากการประกอบธุรกิจที่เกี่ยวกับนวัตกรรมเพื่อช่วยในการรักษาสิ่งแวดล้อมให้คงอยู่อย่างยั่งยืน
<br>
•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
•	ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
36,M0627_2563,MF0158_2564,2021-05-14,-,กองทุนเปิดบีแคป เน็กซ์ เจน เฮลธ์,BCAP NEXT GEN Health Fund,BCAP-XHEALTH,RG,C0000021747,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"•<font> </font>ผู้ลงทุนที่ต้องการแสวงหาผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรวมตราสารทุนต่างประเทศที่เน้นลงทุนในบริษัทที่ได้ประโยชน์จากการประกอบธุรกิจที่เกี่ยวข้องกับสุขภาพรูปแบบใหม่<br>
•<font> </font>ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้&nbsp;<br>
•<font> </font>ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br>"
37,M0697_2562,MF0068_2563,2020-03-31,-,กองทุนเปิดบีแคป โกลบอล พร็อพเพอร์ตี้ แอนด์ อินฟราสตรัคเจอร์ เฟล็กซ์,BCAP Global Property and Infrastructure Flex Fund,BCAP-GPROP,RG,C0000021747,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"•	ผู้ลงทุนที่ต้องการรับผลตอบแทนจากการลงทุนในอสังหาริมทรัพย์ และโครงสร้างพื้นฐาน
<br>
•	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหลักทรัพย์ที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
•	ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
38,M0699_2562,MF0117_2563,2020-05-12,-,กองทุนเปิดบีแคป ไทย อิควิตี้,BCAP Thai Equity Fund,BCAP-TEQ,RG,C0000021747,,3,R,N,,,,,,,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br><br>"
39,M0702_2562,MF0215_2563,2020-08-11,-,กองทุนเปิดบีแคป ไทย อิควิตี้ ไดนามิค แฟคเตอร์,BCAP Thai Equity Dynamic Factor Fund,BCAP-TFACTOR,RG,C0000021747,,3,R,N,,,,,,,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารทุนที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br><br>"
