,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
46,M0147_2561,MF0283_2561,2018-09-13,-,กองทุนเปิดธนชาต Smart Beta,Thanachart Smart Beta Fund,T-SmartBeta,RG,C0000033452,,3,R,N,,,,,,,,"-&nbsp; ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>- ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป 
<br>?"
47,M0162_2566,MF0114_2566,2023-03-28,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐบาล 1Y9,EASTSPRING Government Bond 1Y9 Fund ,ES-GOV1Y9,RG,C0000033452,,3,R,Y,,,1 ,,,,,
48,M0165_2542,028_2542,1999-09-15,-,กองทุนเปิดทหารไทยธนวัฒน์,TMB Corporate Bond Fund,TMBCB,RG,C0000033452,,4,R,N,,,,,,,มี net exposure ในเงินฝากหรือตราสารเทียบเท่า เงินฝากหรือตราสารหนี้ทั่วไปในขณะใด ๆ ไม่น้อยกว่าร้อยละ 80 ของ NAV<br>- กรณีกองทุนรวมตราสารหนี้ที่มี net exposure ใน ตราสาร non-investment grade/unrated ไม่เกินร้อยละ 20 ของ NAVให้แสดงระดับความเสี่ยงของกองทุนที่ 4,เงินลงทุนส่วนที่ต้องการลงทุนหรือแสวงหาผลตอบแทนจากการลงทุนทั้งในรูปของดอกเบี้ยรับ<br>และกำไรจากเงินลงทุน ซึ่งเหมาะกับนักลงทุนที่ต้องการผลตอบแทนสูงกว่าเงินฝากหรือพันธบัตรรัฐบาล สามารถรับความผันผวนของมูลค่าหน่วยลงทุนและสามารถรับความเสี่ยงในการ ถือครองตราสารหนี้ภาคเอกชนได้
49,M0165_2550,117_2550,2007-04-27,-,กองทุนเปิดธนชาต โกลบอล แวยู ฟันด์,THANACHART GLOBAL VALUE FUND ,T-GlobalValue,RG,C0000033452,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"?- ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>?-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>?	- เหมาะสมกับเงินลงทุนของผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและรับความเสี่ยงที่ เกี่ยวข้องกับการลงทุนในหลักทรัพย์หรือทรัพย์สินที่เป็นตราสารทุนในต่างประเทศได้ โดยผู้ลงทุนในกองทุนนี้สามารถยอมรับและเข้าใจความผันผวนของเงินลงทุนและผลตอบแทนทั้งในระยะสั้น และระยะยาวได้
<br><br>
<br>"
50,M0175_2557,MF0327_2557,2014-05-21,-,กองทุนเปิดทหารไทย ยูโรเปี้ยน โกรท,TMB European Growth Fund,TMBEG,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ และยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินที่เป็นตราสารทุนในต่างประเทศ
51,M0182_2559,MF0211_2559,2016-05-19,-,กองทุนเปิดทหารไทย Global Income,TMB Global Income Fund,TMBGINCOME,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,เป็นกองทุนรวมตราสารหนี้ ที่มีระดับความเสี่ยงของกองทุน เทียบเท่ากองทุนรวมผสม<br>ทั้งนี้ จากการที่กองทุนหลักสามารถลงทุนในตราสารต่ำกว่าอันดับความน่าเชื่อถือที่ Baa3 (จากการจัดอับดับความน่าเชื่อถือของ Moody หรือเทียบเท่ากับการจัดอับดับความน่าเชื่อถือของ S&amp;P or Fitch) หรือในตราสารที่ไม่ได้รับการจัดอันดับ (unrated)ได้ไม่เกิน 50%ของมูลค่าทรัพย์สิน ดังนั้น ตามเกณฑ์ของสำนักงาน ก.ล.ต.<br>-กรณีกองทุนรวมตราสารหนี้ที่มี net exposure ใน ตราสาร non-investment grade/unrated เกินกว่าร้อยละ 20 ของ NAV แต่น้อยกว่าร้อยละ 80 ของ NAV ให้แสดงระดับความเสี่ยงของกองทุนที่ 5,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาว และยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (Master Fund) ได้
52,M0189_2564,MF0192_2564,2021-06-10,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Star50 Chinese Technology,TMB EASTSPRING Star50 Chinese Technology Fund,TMB-ES-STARTECH,RG,C0000033452,,1,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br><br>
53,M0191_2565,MF0246_2565,2022-08-11,-,กองทุนเปิดอีสท์สปริง Indonesia Active Equity,EASTSPRING Indonesia Active Equity Fund,ES-INDONESIA,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,
54,M0193_2559,MF0182_2559,2016-05-03,-,กองทุนเปิดธนชาตออพพอร์ทูนิตี้ส์ มิกซ์ 70/30,Thanachart Opportunities Mixed 70/30 Fund,T-Mixed7030,RG,C0000033452,,4,R,N,,,,,,,,"?- 	ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจปรับตัวเพิ่มสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
?-	ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br>"
55,M0197_2564,MF0194_2564,2021-06-15,-,กองทุนเปิด ttb smart port 1 preserver,ttb smart port 1 preserver fund,tsp1-preserver,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"- ผู้ลงทุนที่ยอมรับความเสี่ยงจากการลงทุนในตราสารหนี้ทั้งในและต่างประเทศ รวมถึงความเสี่ยงด้านอัตราแลกเปลี่ยนเงินตราต่างประเทศ 
<br>-&nbsp;ผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมตราสารหนี้ทั้งในและต่างประเทศ
<br>-	ผู้ลงทุนที่มีความเข้าใจและรับความเสี่ยงด้านเครดิตได้ 
<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?"
56,M0198_2564,MF0201_2564,2021-06-15,-,กองทุนเปิด ttb smart port 5 go-getter,ttb smart port 5 go-getter fund,tsp5-gogetter,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br>
- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>
<br>
"
57,M0199_2564,MF0195_2564,2021-06-15,-,กองทุนเปิด ttb smart port 2 nurturer,ttb smart port 2 nurturer fund,tsp2-nurturer,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-	ผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมทั้งในและต่างประเทศ
<br>"
58,M0200_2564,MF0196_2564,2021-06-15,-,กองทุนเปิด ttb smart port 3 balancer,ttb smart port 3 balancer fund,tsp3-balancer,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-	ผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมทั้งในและต่างประเทศ
<br>"
59,M0201_2563,MF0193_2563,2020-07-21,-,กองทุนเปิดอีสท์สปริง Global Capital Growth,EASTSPRING Global Capital Growth Fund,ES-GCG,RG,C0000033452,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินทั่วโลก ความเสี่ยงจากอัตราแลกเปลี่ยน และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (กองทุนหลัก) ได้
60,M0201_2564,MF0197_2564,2021-06-15,-,กองทุนเปิด ttb smart port 4 explorer,ttb smart port 4 explorer fund,tsp4-explorer,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-	ผู้ลงทุนเข้าใจต่อความผันผวนของมูลค่าหน่วยลงทุนจากการลงทุนได้ทั้งหมด และต้องการโอกาสในการได้รับผลตอบแทนที่ดีจากการนำเงินที่ได้จากการระดมทุนไปลงทุนในหน่วยลงทุนของกองทุนรวมทั้งในและต่างประเทศ
<br>"
61,M0209_2560,MF0226_2560,2017-05-29,-,กองทุนเปิดทีเอ็มบี Emerging Bond,TMB Emerging Bond Fund,TMBEBF,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,-กรณีกองทุนรวมตราสารหนี้ที่มี net exposure ในตราสาร non-investment grade/unrated เกินกว่าร้อยละ 20 ของ NAV แต่น้อยกว่าร้อยละ 80 ของ NAV ให้แสดงระดับความเสี่ยงของกองทุนที่ 5,นักลงทุนที่ต้องการกระจายความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (Master Fund) ได้
62,M0221_2554,MF0301_2554,2011-06-10,-,กองทุนเปิดธนชาตทองคำแท่งเพื่อการเลี้ยงชีพ-H,Thanachart Gold Bullion Retirement Mutual Fund-Currency Hedged,TGoldRMF-H,RG,C0000033452,,1,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาทองคำ ซึ่งอาจปรับตัวสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-	ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ 
<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในทองคำ
<br>"
63,M0221_2557,MF0417_2557,2014-06-30,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง  พร็อพเพอร์ตี้ แอนด์ อินฟราสตรัคเจอร์ อินคัม พลัส เฟล็กซิเบิ้ล,TMB EASTSPRING Property and Infrastructure Income Plus Flexible Fund,TMBPIPF,RG,C0000033452,,4,R,N,,,,FF,กองทุนรวมหน่วยลงทุน (Fund of Funds),,มี net exposure ในทรัพย์สินทางเลือก เช่น REITs / infrastructure fund / property fund/ ดัชนีสินค้าโภคภัณฑ์ ทองคำ น้ำมันดิบ เป็นต้น โดยเฉลี่ยรอบระยะเวลาบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV<br>ทั้งนี้ กรณีเป็นกองทุนรวมที่มีนโยบายลงทุนใน structured note บริษัทจัดการจะต้องพิจารณาตำแหน่งของกองทุนรวมซึ่งสามารถอยู่ระหว่างกองทุนรวมตราสารหนี้ถึงกองทุนรวมที่ลงทุนในทรัพย์สินทางเลือกขึ้นกับลักษณะการจ่ายผลตอบแทนตัวแปรอ้างอิง เป็นต้น,นักลงทุนที่ต้องการโอกาสรับผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์ และ/หรือหน่วยทรัสต์ของทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์และ/หรือตราสารของกองทุนอสังหาริมทรัพย์ และ Exchange Traded Fund ที่เน้นลงทุนในตราสารของกองทุนอสังหาริมทรัพย์ (REITs ETF) ที่จดทะเบียนทั้งในและต่างประเทศ
64,M0222_2554,MF0300_2554,2011-06-10,-,กองทุนเปิดธนชาตทองคำแท่งเพื่อการเลี้ยงชีพ-UH,Thanachart Gold Bullion Retirement Mutual Fund-Currency UNhedged,TGoldRMF-UH,RG,C0000033452,,1,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"-	ผู้ลงทุนที่สามารถรับความผันผวนของราคาทองคำ ซึ่งอาจปรับตัวสูงขึ้นหรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>-	ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินทางเลือกเพื่อกระจายการลงทุนในทรัพย์สินประเภทต่างๆ 
<br>-	ผู้ลงทุนที่คาดหวังผลตอบแทนจากการลงทุนในทองคำ
<br>"
65,M0225_2566,MF0136_2566,2023-04-11,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐมุ่งรักษาเงินต้น 1Y1,EASTSPRING Capital Protection Government Bond 1Y1 Fund,ES-GOVCP1Y1,RG,C0000033452,,3,R,Y,,,1 ,CRF,กองทุนรวมมุ่งรักษาเงินต้น,,,
66,M0227_2562,MF0230_2562,2019-05-24,-,กองทุนเปิดธนชาต SET50 สะสมมูลค่า,Thanachart SET50 Accumulate Fund,T-SET50Acc,RG,C0000033452,,3,R,N,,,,IND,กองทุนรวมดัชนี,,,"- ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน  ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่า
<br>มูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>- ผู้ที่ต้องการลงทุนในตลาดทุนผ่านกองทุนรวมดัชนี (Index Fund) ที่มีนโยบายสร้างผลตอบแทนตามการเคลื่อนไหวของดัชนี SET50 (SET50 Index) และยอมรับความเสี่ยงจากการลงทุนดังกล่าวได้
<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป
<br><br>"
67,M0253_2557,MF0328_2557,2014-05-21,-,กองทุนเปิดทหารไทย ยูโรเปี้ยน โกรท เพื่อการเลี้ยงชีพ,TMB European Growth Retirement Mutual Fund,TMBEGRMF,RG,C0000033452,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,มี net exposure ในตราสารทุนเป็นหลักโดยเฉลี่ยรอบปีบัญชีไม่น้อยกว่าร้อยละ 80 ของ NAV,เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดาที่สามารถนำเงินลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพไปลดหย่อนจากเงินได้สุทธิ เพื่อประหยัดภาษีได้ และนักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ และยอมรับความเสี่ยงของ การลงทุนในหลักทรัพย์หรือทรัพย์สินที่เป็นตราสารทุนในต่างประเทศ
68,M0253_2561,MF0036_2562,2019-01-31,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Asia Pacific Property Flexible,TMB EASTSPRING Asia Pacific Property Flexible Fund,TMB-ES-APPF,RG,C0000033452,,1,R,N,,,,SE,กองทุนรวมหมวดอุตสาหกรรม,,,ผู้ลงทุนที่ต้องการลงทุนในทรัพย์สินประเภทอสังหาริมทรัพย์ที่ต้องการโอกาสรับผลตอบแทนจากการลงทุนในหน่วยลงทุนของกองทุนรวมอสังหาริมทรัพย์ และ/หรือหน่วยทรัสต์ของทรัสต์เพื่อการลงทุนในอสังหาริมทรัพย์ และ/หรือ ตราสารของกองทุนอสังหาริมทรัพย์ และ Exchange Traded Fund ที่เน้นลงทุนในตราสารของกองทุนอสังหาริมทรัพย์ (REITs ETF) และ/หรือหน่วยลงทุนของกองทุนโครงสร้างพื้นฐาน รวมถึงหุ้นของบริษัทจดทะเบียนที่อยู่ภายใต้หมวดอุตสาหกรรมอสังหาริมทรัพย์ ที่จดทะเบียนในภูมิภาคเอเชียแปซิฟิก
69,M0254_2564,MF0240_2564,2021-07-20,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Dynamic Leisure and Entertainment,TMB EASTSPRING Dynamic Leisure and Entertainment Fund,TMB-ES-CHILL,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้<br>- ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป<br><br>
70,M0258_2559,MF0332_2559,2016-08-08,-,กองทุนเปิดทีเอ็มบี Global Income เพื่อการเลี้ยงชีพ,TMB Global Income Retirement  Mutual Fund,TMBGINCOMERMF,RG,C0000033452,,1,R,N,,,,"FED,RMF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ",,เป็นกองทุนรวมตราสารหนี้ ที่มีระดับความเสี่ยงของกองทุน เทียบเท่ากองทุนรวมผสม<br>ทั้งนี้ จากการที่กองทุนหลักสามารถลงทุนในตราสารต่ำกว่าอันดับความน่าเชื่อถือที่ Baa3 (จากการจัดอับดับความน่าเชื่อถือของ Moody หรือเทียบเท่ากับการจัดอับดับความน่าเชื่อถือของ S&amp;P or Fitch) หรือในตราสารที่ไม่ได้รับการจัดอันดับ (unrated)ได้ไม่เกิน 50%ของมูลค่าทรัพย์สิน ดังนั้น ตามเกณฑ์ของสำนักงาน ก.ล.ต.<br>-กรณีกองทุนรวมตราสารหนี้ที่มี net exposure ในตราสาร non-investment grade/unrated เกินกว่าร้อยละ 20 ของ NAV แต่น้อยกว่าร้อยละ 80 ของ NAV ให้แสดงระดับความเสี่ยงของกองทุนที่ 5,1.เหมาะสำหรับผู้ลงทุนประเภทบุคคลธรรมดาที่สามารถนำเงินลงทุนในกองทุนรวมเพื่อการเลี้ยงชีพไปลดหย่อนจากเงินได้สุทธิ เพื่อประหยัดภาษีเงินได้<br>2.นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาว และยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินในต่างประเทศ และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนต่างประเทศ (Master Fund) ได้
71,M0264_2559,MF0289_2559,2016-07-11,-,กองทุนเปิดทหารไทย อินคัมพลัส,TMB Income Plus Fund,TMBINCOME,RG,C0000033452,,4,R,N,,,,,,,มี net exposure ได้ทั้งในตราสารทุน ตราสารหนี้ หรือทรัพย์สินทางเลือก<br>ทั้งนี้ กรณีกองทุนรวมผสมแบบไม่กำหนดสัดส่วนการลงทุนในตราสารทุน ให้แสดงระดับความเสี่ยงของกองทุนรวมตามนโยบายที่บริษัทจัดการจะไปลงทุนจริง เช่น จะเน้นลงทุนในตราสารทุนเป็นส่วนใหญ่ ให้แสดงระดับความเสี่ยงเบ้ไปทางกองทุนรวมตราสารทุน และหากกองทุนรวมปรับสัดส่วนการลงทุนในทรัพย์สินต่าง ๆ อย่างมีนัยสำคัญ ให้บริษัทจัดการปรับปรุงข้อมูลระดับความเสี่ยงเพื่อสะท้อนการลงทุนที่แท้จริงด้วยโดยไม่ชักช้า,นักลงทุนที่ต้องการลงทุนหรือแสวงหาผลตอบแทนจากการลงทุนในหลักทรัพย์หรือทรัพย์สินประเภทต่าง ๆ ที่มีความหลากหลาย ตามที่บริษัทจัดการจะพิจารณาปรับเปลี่ยนกลยุทธ์ในการลงทุนในหลักทรัพย์หรือทรัพย์สินประเภทต่าง ๆ ทั้งในและต่างประเทศที่เห็นว่าเหมาะสมกับสภาวการณ์ทางเศรษฐกิจในขณะนั้น ๆ และสามารถยอมรับความเสี่ยงจากการลงทุนในหลักทรัพย์หรือทรัพย์สินประเภทต่าง ๆ
72,M0266_2564,MF0302_2564,2021-09-14,-,กองทุนเปิดอีสท์สปริง ชอร์ทเทอม อินคัม พลัส,EASTSPRING Short Term Income Plus Fund,ES-SPlus,RG,C0000033452,,4,R,N,,,,,,,,1. ผู้ลงทุนที่ต้องการผลตอบแทนในการลงทุนในตราสารหนี้ระยะสั้น และต้องการลงทุนในตราสารที่มีสภาพคล่องค่อนข้างสูง<br>2.ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายหน่วยลงทุนได้ทุกวันทำการ <br>
73,M0267_2550,303_2550,2007-09-28,-,กองทุนเปิดทหารไทย China Equity Index,TMB China Equity Index Fund,TMBCHEQ,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,กองทุนเปิดทหารไทย China Equity นี้เป็นกองทุนที่ลงทุนในต่างประเทศ โดยกองทุนจะไม่เข้าลงทุนในสัญญาซื้อขายล่วงหน้าเพื่อป้องกันความเสี่ยงจากอัตราแลกเปลี่ยนในทรัพย์สินที่กองทุนลงทุนในต่างประเทศ แต่กองทุนอาจจะลงทุนในสัญญาซื้อขายล่วงหน้าเพื่อป้องกันความเสี่ยงจากอัตราแลกเปลี่ยนในส่วนของเงินที่นำเข้าและส่งออกสุทธิในแต่ละวันจากประเทศไทย นับจากวันที่กองทุนทำรายการซื้อขายหลักทรัพย์ (Trade Date) จนถึงวันที่ต้องจ่ายหรือรับชำระเงิน (Settlement Date) โดยเป็นไปตามดุลยพินิจของผู้จัดการกองทุน,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศโดยคาดหวังผลตอบแทนในระดับที่ใกล้เคียงกับผลตอบแทนของดัชนี FTSE China A 50 Net Total Return Index
74,M0277_2562,MF0343_2562,2019-07-23,-,กองทุนเปิดทีเอ็มบี อีสท์สปริง Global Core Equity,TMB EASTSPRING Global Core Equity Fund,TMB-ES-GCORE,RG,C0000033452,,1,R,N,,,,FED,กองทุนรวมฟีดเดอร์,,,นักลงทุนที่ต้องการกระจายการความเสี่ยงในการลงทุนไปยังต่างประเทศ โดยสามารถลงทุนระยะยาวและยอมรับความเสี่ยงของการลงทุนในหลักทรัพย์หรือทรัพย์สินที่เป็นตราสารทุนในต่างประเทศ ความเสี่ยงจากอัตราแลกเปลี่ยน และความผันผวนของการเปลี่ยนแปลงของมูลค่าหน่วยลงทุนของกองทุนหลัก ได้
75,M0288_2566,MF0207_2566,2023-06-12,-,กองทุนเปิดอีสท์สปริง พันธบัตรรัฐมุ่งรักษาเงินต้น 1Y2,EASTSPRING Capital Protection Government Bond 1Y2 Fund,ES-GOVCP1Y2,RG,C0000033452,,3,R,Y,,,1 ,CRF,กองทุนรวมมุ่งรักษาเงินต้น,,,
