,proj_id,regis_id,regis_date,cancel_date,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,permit_us_investment,invest_country_flag,proj_retail_type,proj_term_flag,proj_term_dd,proj_term_mm,proj_term_yy,spec_code,spec_desc,risk_spectrum,risk_spectrum_desc,fund_suitable_desc
23,M0414_2550,318_2550,2007-10-12,-,กองทุนรวมสิทธิการเช่าอสังหาริมทรัพย์ เออร์บานา,Urbana Property Fund (Lease hold),URBNPF,RG,C0000005025,,,R,N,,,,,,,,
24,M0423_2547,071_2547,2004-10-08,-,กองทุนเปิดเคเคพี บาลานซ์เพื่อการเลี้ยงชีพ,KKP BALANCE RETIREMENT MUTUAL FUND,KKP BLRMF,RG,C0000005025,,3,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"<ul><li>กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 5 (เสี่ยงปานกลางค่อนข้างสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนต้องการลงทุนระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุและต้องการกระจายเงินลงทุนไปลงทุนในตราสารหนี้และ/หรือตราสารทุน โดยผู้จัดการกองทุนจะมีการปรับเปลี่ยนสัดส่วนการลงทุนตามความเหมาะสม </li><li>ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพัน
ที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร
<br></li></ul>"
25,M0426_2547,101_2547,2004-12-01,-,กองทุนเปิดเคเคพี หุ้นทุนเพื่อการเลี้ยงชีพ,KKP EQUITY RETIREMENT MUTUAL FUND,KKP EQRMF,RG,C0000005025,,3,R,N,,,,RMF,กองทุนรวมเพื่อการเลี้ยงชีพ,,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก  และต้องการกระจายเงินลงทุนไปลงทุนในตราสารทุนที่มีปัจจัยพื้นฐานและผลประกอบการดี มีแนวโน้มการเจริญเติบโตสูง รวมถึงสามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>
•	ผู้ลงทุนที่สามารถลงทุนในระยะกลาง และสามารถรับความเสี่ยงจากการลงทุนในหุ้น รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้
<br>
•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร
<br>"
26,M0432_2565,MF0077_2566,2023-03-02,-,กองทุนเปิดเคเคพี ไชน่า เฮดจ์,KKP CHINA FUND - HEDGED,KKP CHINA-H FUND,RG,C0000005025,,1,R,N,,,,"FF,SSF","กองทุนรวมหน่วยลงทุน (Fund of Funds),กองทุนรวมเพื่อการออม ",,,
27,M0463_2564,MF0409_2564,2021-11-26,-,กองทุนเปิดเคเคพี EXPANDED TECH เพื่อการเลี้ยงชีพ - HEDGED,KKP EXPANDED TECH FUND RMF - HEDGED,KKP TECH RMF-H,RG,C0000005025,,1,R,N,,,,"FED,RMF,SE","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการเลี้ยงชีพ,กองทุนรวมหมวดอุตสาหกรรม",,,"•	กองทุนนี้มีระดับความเสี่ยงในระดับ 7 (เสี่ยงสูง) เป็นทางเลือกสำหรับผู้ลงทุนที่ต้องการลงทุนระยะยาวเพื่อการเลี้ยงชีพหลังเกษียณอายุ และต้องการกระจายการลงทุนไปในตราสารทุนต่างประเทศโดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของบริษัทในกลุ่มเทคโนโลยี กลุ่มบริการสื่อสาร (communication service) และกลุ่มสินค้าฟุ่มเฟือย (consumer discretionary) ในทวีปอเมริกาเหนือโดยสามารถลงทุนระยะยาวและรับความเสี่ยงที่เกี่ยวข้องกับการลงทุนในตราสารทุนของบริษัทในกลุ่มดังกล่าวในต่างประเทศได้ 
<br>•	ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว โดยผู้ลงทุนในกองทุนนี้ยอมรับและเข้าใจความผันผวนของเงินลงทุนและผลตอบแทนทั้งในระยะสั้นและระยะยาวได้
<br>•	ผู้ลงทุนต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของกองทุนรวมเพื่อการเลี้ยงชีพจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br><br>- ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนใน  ตราสารหนี้ทั่วไป<br>- เช่น  Health Care เป็นต้น <br> - ผู้ลงทุนที่สามารถรับความผันผวนของราคาหุ้นที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้ <br> - ผู้ที่สามารถลงทุนในระยะกลางถึงระยะยาว โดยคาดหวังผลตอบแทนในระยะยาวที่ดีกว่าการลงทุนในตราสารหนี้ทั่วไป <br>- ผู้ลงทุนที่ต้องการกระจายการลงทุนไปยังหุ้นกลุ่ม Health Care"
28,M0471_2561,MF0104_2562,2019-03-12,-,กองทุนเปิดเคเคพี สตราทิจิค แอสเซ็ท อโลเคชั่น-Extra,KKP STRATEGIC ASSET ALLOCATION FUND-Extra,KKP SG-AA Extra FUND,RG,C0000005025,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 5 (เสี่ยงปานกลางค่อนข้างสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับประเภทผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนต้องการลงทุนระยะกลางถึงยาว และต้องการกระจายเงินลงทุนไปลงทุนในตราสารที่หลากหลายทั้งในประเทศและต่างประเทศ โดยผู้จัดการกองทุนจะมีการปรับเปลี่ยนสัดส่วนการลงทุนตามความเหมาะสม 
<br>•	ผู้ลงทุนที่สามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลายได้ เช่น ตราสารทุน ตราสารหนี้ ตราสารหนี้ที่มีความเสี่ยงสูง (high yield bond) ตราสารทางเลือก (อสังหาริมทรัพย์ ทองคำ น้ำมัน เป็นต้น) สัญญาซื้อขายล่วงหน้า โดยเป็นความเสี่ยง         ทั้งการลงทุนในประเทศและต่างประเทศ โดยผู้ลงทุนสามารถรับความผันผวนของมูลค่าหน่วยลงทุนได้ ทั้งในระยะสั้นและ       ระยะยาว สำหรับการลงทุนในต่างประเทศ กองทุนจะป้องกันความเสี่ยงของอัตราแลกเปลี่ยนเป็นไปตามดุลยพินิจของผู้จัดการกองทุน ดังนั้น จึงยังมีความเสี่ยงอัตราแลกเปลี่ยนเหลืออยู่ โดยผู้ลงทุนต้องรับความเสี่ยงของอัตราแลกเปลี่ยนได้
<br>•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP SG-AA Extra-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลาย รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br><br>"
29,M0471_2563,MF0301_2563,2020-10-22,-,กองทุนเปิดเคเคพี EXPANDED TECH - HEDGED,KKP EXPANDED TECH FUND - HEDGED,KKP TECH-H FUND,RG,C0000005025,,1,R,N,,,,"FED,SE,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมหมวดอุตสาหกรรม,กองทุนรวมเพื่อการออม ",,<br>,"•	กองทุนนี้มีระดับความเสี่ยงในระดับ 7 (เสี่ยงสูง) เหมาะสมกับเงินลงทุนของผู้ลงทุนที่ต้องการกระจายการลงทุนไปใน
<br>ตราสารทุนต่างประเทศโดยเป็นการลงทุนในตราสารทุนหรือตราสารที่เกี่ยวข้องกับตราสารทุนของบริษัทในกลุ่มเทคโนโลยี กลุ่มบริการสื่อสาร (communication service) และกลุ่มสินค้าฟุ่มเฟือย (consumer discretionary) ในทวีปอเมริกาเหนือ
โดยสามารถลงทุนระยะยาวและรับความเสี่ยงที่เกี่ยวข้องกับการลงทุนในตราสารทุนของบริษัทในกลุ่มดังกล่าวในต่างประเทศได้ 
<br>•	ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว โดยผู้ลงทุนในกองทุนนี้ยอมรับและเข้าใจความผันผวนของเงินลงทุนและผลตอบแทนทั้งในระยะสั้นและระยะยาวได้"
30,M0488_2564,MF0004_2565,2022-01-18,-,กองทุนเปิดเคเคพี โกลบอล มัลติ แอสเซ็ท อินคัม เฮดจ์,KKP GLOBAL MULTI ASSET INCOME FUND – HEDGED,KKP INCOME-H FUND,RG,C0000005025,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,"<p>•	กองทุนนี้มีระดับความเสี่ยงในระดับ 5 เหมาะสมกับเงินลงทุนของผู้ลงทุนที่ต้องการกระจายการลงทุนไปในทรัพย์สินต่างประเทศทั่วโลก โดยกองทุนหลักมีนโยบายการลงทุนแบบผสม โดยจะลงทุนในทรัพย์สินต่าง ๆ ทั่วโลกที่อนุญาตให้กองทุนลงทุนได้ ซึ่งรวมถึงตราสารทุน ตราสารที่เกี่ยวข้องกับตราสารทุน (equity-related securities) ตราสารหนี้ (ซึ่งอาจรวมถึงตราสารหนี้เสี่ยงสูง (High Yield)) หน่วยลงทุนของกองทุนรวม เงินสด เงินฝาก และตราสารตลาดเงิน โดยมีเป้าหมายเพื่อสร้างรายได้ และสร้างโอกาสเติบโตของเงินทุนระยะยาว
<br>
•	ผู้ลงทุนควรลงทุนในกองทุนนี้ต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้ เช่น ความเสี่ยงจากการลงทุนในตราสารทุน ตราสารหนี้ ตราสารหนี้ที่มีความเสี่ยงสูง (high yield bond) และ/หรือ  สัญญาซื้อขายล่วงหน้า เป็นต้น
<br>
•	ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว และสามารถยอมรับความผันผวนของมูลค่าหน่วยลงทุนและผลตอบแทนของกองทุนได้ทั้งในระยะสั้นและระยะยาว และสามารถขายคืนหน่วยลงทุนได้เมื่อพิจารณาแล้วเห็นว่าผลตอบแทนเป็นที่พอใจหรือเป็นไปตามแผนการลงทุนของผู้ลงทุนแล้ว </p>
<p><strong>สำหรับหน่วยลงทุนชนิดเพื่อการออม</strong><br>
•	ผู้ลงทุนควรลงทุนในกองทุนนี้แบบระยะยาว และสามารถยอมรับความผันผวนของมูลค่าหน่วยลงทุนและผลตอบแทนของกองทุนได้ทั้งในระยะสั้นและระยะยาว และสามารถขายคืนหน่วยลงทุนได้เมื่อพิจารณาแล้วเห็นว่าผลตอบแทนเป็นที่พอใจหรือเป็นไปตามแผนการลงทุนของผู้ลงทุนแล้ว
<br>
•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP INCOME-H-SSF) ต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้อง และ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่ม และ/หรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br>
<br>
</p>
<br>"
31,M0501_2566,MF0360_2566,2023-09-14,-,กองทุนเปิดเคเคพี พาสซีฟ โกลบอล อิควิตี้ อันเฮดจ์,KKP PASSIVE GLOBAL EQUITY FUND - UNHEDGED,KKP PGE-UH FUND,RG,C0000005025,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,
32,M0512_2561,MF0105_2562,2019-03-12,-,กองทุนเปิดเคเคพี สตราทิจิค แอสเซ็ท อโลเคชั่น-Light,KKP STRATEGIC ASSET ALLOCATION FUND-Light,KKP SG-AA Light FUND,RG,C0000005025,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<p>•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 5 (เสี่ยงปานกลางค่อนข้างสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับปานกลางค่อนข้างสูง โดยผู้ลงทุนต้องการลงทุนระยะกลางถึงยาว และต้องการกระจายเงินลงทุนไปลงทุนในตราสารที่หลากหลายทั้งในประเทศและต่างประเทศ โดยผู้จัดการกองทุนจะมีการปรับเปลี่ยนสัดส่วนการลงทุนตามความเหมาะสม
<br>
•	ผู้ลงทุนที่สามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลายได้ เช่น ตราสารทุน ตราสารหนี้ ตราสารหนี้ที่มีความเสี่ยงสูง (high yield bond) ตราสารทางเลือก (อสังหาริมทรัพย์ ทองคำ น้ำมัน เป็นต้น) สัญญาซื้อขายล่วงหน้า โดยเป็นความเสี่ยง         ทั้งการลงทุนในประเทศและต่างประเทศ โดยผู้ลงทุนสามารถรับความผันผวนของมูลค่าหน่วยลงทุนได้ ทั้งในระยะสั้นและ       ระยะยาว สำหรับการลงทุนในต่างประเทศ กองทุนจะป้องกันความเสี่ยงของอัตราแลกเปลี่ยนเป็นไปตามดุลยพินิจของผู้จัดการกองทุน ดังนั้นจึงยังมีความเสี่ยงอัตราแลกเปลี่ยนเหลืออยู่ โดยผู้ลงทุนต้องรับความเสี่ยงของอัตราแลกเปลี่ยนได้
</p><p>•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP SG-AA Light-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารที่หลากหลาย รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)
<br></p><br>"
33,M0518_2560,MF0471_2560,2017-11-23,-,กองทุนเปิดเคเคพี โกลบอล อันคอนสเตรนด์ บอนด์ เฮดจ์,KKP GLOBAL UNCONSTRAINED BOND FUND – HEDGED,KKP G-UBOND-H FUND,RG,C0000005025,,1,R,N,,,,"FED,SSF","กองทุนรวมฟีดเดอร์,กองทุนรวมเพื่อการออม ",,,"<p>•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 6 (เสี่ยงสูง) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก และต้องการกระจายเงินลงทุนไปลงทุนในกองทุน      ตราสารหนี้ต่างประเทศที่สามารถลงทุนได้ทั่วโลก โดยผู้ลงทุนสามารถลงทุนในกองทุนเปิดภัทร โกลบอล อันคอนสเตรนด์ บอนด์ เฮดจ์ เพื่อเป็นส่วนประกอบหนึ่งของการจัดสรรการลงทุน (asset allocation) ที่สอดคล้องกับการประเมินความเหมาะสมในการลงทุนของผู้ลงทุน โดยผู้ลงทุนต้องมีความรู้ ความเข้าใจและสามารถยอมรับความเสี่ยงที่เกี่ยวข้องกับกองทุนนี้และกองทุนหลักได้
<br>
•	ผู้ลงทุนที่สามารถลงทุนได้ในระยะกลางถึงระยะยาว  และสามารถยอมรับความผันผวนของมูลค่าหน่วยลงทุนและผลตอบแทนของกองทุนได้ โดยผู้ลงทุนสามารถซื้อหน่วยลงทุนได้ทุกวันทำการ  และสามารถขายคืนหน่วยลงทุนได้
<br>
เมื่อพิจารณาแล้วผลตอบแทนเป็นที่พอใจหรือเป็นไปตามแผนการลงทุนของผู้ลงทุน
</p><p style=""text-align: left;"">•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP G-UBOND-H-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในตราสารทุน รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)</p><br>"
34,M0526_2558,MF0517_2558,2015-10-07,-,กองทุนเปิดเคเคพี แอ็กทิฟ ฟิกซ์ อินคัม,KKP ACTIVE FIXED INCOME FUND,KKP ACT FIXED FUND,RG,C0000005025,,4,R,N,,,,SSF,กองทุนรวมเพื่อการออม ,,,"<p>•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 4 (เสี่ยงปานกลางค่อนข้างต่ำ) หากพิจารณาตามคำแนะนำเรื่องการจัดสรร
<br>
การลงทุน (Basic Asset Allocation)  จะเหมาะกับประเภทผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับปานกลางค่อนข้างต่ำ
<br>
ผู้ลงทุนที่ต้องการกระจายเงินลงทุนไปลงทุนในตราสารหนี้ โดยสามารถรับความเสี่ยงจากความผันผวนของราคาที่สูงกว่ากองทุนรวมตลาดเงิน  และคาดหวังผลตอบแทนที่สูงกว่าเงินฝาก รวมทั้งยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้
<br>
•	ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+5 (ปัจจุบัน T+2 เฉพาะบัญชีรับเงินค่าขายคืนหน่วยลงทุนของ KKP Bank, SCB, BBL, KBank, BAY, TTB, KTB, CIMB Thai, LH Bank, UOB, Citibank และนำฝากเช็ค T+2 สำหรับบัญชีธนาคารอื่นนอกเหนือจากที่ระบุข้างต้น (รายละเอียดอาจมีการเปลี่ยนแปลง)) </p>
<p>&nbsp;</p><br>- ผู้ลงทุนที่คาดหวังผลตอบแทนที่สูงกว่าเงินฝาก และยอมรับผลตอบแทนที่อาจต่ำกว่าหุ้นได้ /n - ผู้ลงทุนที่ต้องการสภาพคล่องในการซื้อขายไถ่ถอนหน่วยลงทุนได้ทุกวันทำการ โดยจะได้รับเงินคืนภายในวันที่ T+?[ให้ใส่วันที่จะได้รับเงิน]?"
35,M0529_2556,MF0567_2556,2013-09-17,-,กองทุนเปิดเคเคพี พร็อพเพอร์ตี้ เซคเตอร์ - ดิวิเดนด์,KKP PROPERTY SECTOR FUND-DIVIDEND,KKP PROP-D FUND,RG,C0000005025,,4,R,N,,,,"SE,SSF","กองทุนรวมหมวดอุตสาหกรรม,กองทุนรวมเพื่อการออม ",,<br>,"<p style=""color: rgb(0, 0, 0);"">•	กองทุนนี้มีระดับความเสี่ยงอยู่ในระดับ 8 (เสี่ยงสูงมาก) หากพิจารณาตามคำแนะนำเรื่องการจัดสรรการลงทุน (Basic Asset Allocation) จะเหมาะกับผู้ลงทุนที่รับความเสี่ยงได้ตั้งแต่ระดับสูงมาก โดยผู้ลงทุนต้องการกระจายเงินลงทุนไปลงทุนในหลักทรัพย์ที่เกี่ยวข้องกับการลงทุนในหมวดอุตสาหกรรมอสังหาริมทรัพย์ และสามารถรับความผันผวนของราคาหลักทรัพย์หรือตราสารที่กองทุนรวมไปลงทุน ซึ่งอาจจะปรับตัวเพิ่มสูงขึ้น หรือลดลงจนต่ำกว่ามูลค่าที่ลงทุนและทำให้ขาดทุนได้
<br>•	ผู้ลงทุนที่สามารถลงทุนในระยะกลางถึงระยะยาว และสามารถรับความเสี่ยงจากการลงทุนในหลักทรัพย์ที่เกี่ยวข้องกับ
<br>การลงทุนในหมวดอุตสาหกรรมอสังหาริมทรัพย์ รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้
</p><p style=""color: rgb(0, 0, 0);"">•	ผู้ลงทุนที่ลงทุนในหน่วยลงทุนชนิดเพื่อการออม (KKP PROP-D-SSF) ต้องสามารถรับความเสี่ยงจากการลงทุนในหลักทรัพย์ที่เกี่ยวข้องกับการลงทุนในหมวดอุตสาหกรรมอสังหาริมทรัพย์ รวมถึงความผันผวนของมูลค่าหน่วยลงทุนได้ และต้องลงทุนต่อเนื่องระยะยาวตามที่กฎหมายที่เกี่ยวข้องและ/หรือประมวลรัษฎากรกำหนด ซึ่งผู้ลงทุนจะมีภาระผูกพันที่จะต้องปฏิบัติตามเงื่อนไขและวิธีการที่กำหนดไว้ในกฎหมายภาษีอากร ผู้ลงทุนของหน่วยลงทุนชนิดเพื่อการออมจะไม่ได้รับสิทธิประโยชน์ทางภาษีหากไม่ปฏิบัติตามเงื่อนไขการลงทุนและจะต้องคืนสิทธิประโยชน์ทางภาษีที่เคยได้รับภายในกำหนดเวลาที่กฎหมายที่เกี่ยวข้องกำหนด มิฉะนั้นจะต้องชำระเงินเพิ่มและหรือเบี้ยปรับตามประมวลรัษฎากร (ถ้ามี)</p>"
